UserID is: 1, Gender is: F,  Occupation id is: 10, Zip-code is: 48067, 
UserID is: 3362, Gender is: F,  Occupation id is: 0, Zip-code is: 90212, 
UserID is: 3363, Gender is: F,  Occupation id is: 9, Zip-code is: 04046, 
UserID is: 3364, Gender is: M,  Occupation id is: 13, Zip-code is: 17033, 
UserID is: 3365, Gender is: M,  Occupation id is: 17, Zip-code is: 23059, 
UserID is: 3366, Gender is: M,  Occupation id is: 14, Zip-code is: 08750, 
UserID is: 3367, Gender is: M,  Occupation id is: 16, Zip-code is: 10025, 
UserID is: 3368, Gender is: M,  Occupation id is: 14, Zip-code is: 55435, 
UserID is: 3369, Gender is: M,  Occupation id is: 18, Zip-code is: 14701, 
UserID is: 3370, Gender is: M,  Occupation id is: 4, Zip-code is: 92833, 
UserID is: 3371, Gender is: M,  Occupation id is: 2, Zip-code is: 55405, 
UserID is: 3372, Gender is: M,  Occupation id is: 13, Zip-code is: 55118, 
UserID is: 3373, Gender is: M,  Occupation id is: 16, Zip-code is: 94709, 
UserID is: 3374, Gender is: M,  Occupation id is: 5, Zip-code is: 64801, 
UserID is: 3375, Gender is: M,  Occupation id is: 4, Zip-code is: 89193, 
UserID is: 3376, Gender is: M,  Occupation id is: 16, Zip-code is: 10803, 
UserID is: 3377, Gender is: M,  Occupation id is: 17, Zip-code is: 03570, 
UserID is: 3378, Gender is: M,  Occupation id is: 4, Zip-code is: 48135, 
UserID is: 3379, Gender is: M,  Occupation id is: 1, Zip-code is: 20037, 
UserID is: 3380, Gender is: M,  Occupation id is: 0, Zip-code is: 20815, 
UserID is: 3381, Gender is: M,  Occupation id is: 0, Zip-code is: 96671, 
UserID is: 3382, Gender is: F,  Occupation id is: 10, Zip-code is: 55305, 
UserID is: 3383, Gender is: M,  Occupation id is: 16, Zip-code is: 03070, 
UserID is: 3384, Gender is: M,  Occupation id is: 7, Zip-code is: 91304, 
UserID is: 3385, Gender is: F,  Occupation id is: 9, Zip-code is: 32212, 
UserID is: 3386, Gender is: M,  Occupation id is: 4, Zip-code is: 55414, 
UserID is: 3387, Gender is: M,  Occupation id is: 1, Zip-code is: 94706, 
UserID is: 3388, Gender is: F,  Occupation id is: 1, Zip-code is: 92646, 
UserID is: 3389, Gender is: M,  Occupation id is: 0, Zip-code is: 13603, 
UserID is: 3390, Gender is: F,  Occupation id is: 20, Zip-code is: 02476, 
UserID is: 3391, Gender is: M,  Occupation id is: 4, Zip-code is: 48135, 
UserID is: 3392, Gender is: M,  Occupation id is: 6, Zip-code is: 08108, 
UserID is: 3393, Gender is: M,  Occupation id is: 12, Zip-code is: 60563, 
UserID is: 3394, Gender is: M,  Occupation id is: 7, Zip-code is: 90069, 
UserID is: 3395, Gender is: M,  Occupation id is: 7, Zip-code is: 02134, 
UserID is: 3396, Gender is: M,  Occupation id is: 12, Zip-code is: 15217, 
UserID is: 3397, Gender is: M,  Occupation id is: 5, Zip-code is: 55414, 
UserID is: 3398, Gender is: M,  Occupation id is: 20, Zip-code is: 30033, 
UserID is: 3399, Gender is: M,  Occupation id is: 4, Zip-code is: 14623, 
UserID is: 3400, Gender is: M,  Occupation id is: 14, Zip-code is: 08742, 
UserID is: 3401, Gender is: M,  Occupation id is: 7, Zip-code is: 76109, 
UserID is: 3402, Gender is: M,  Occupation id is: 20, Zip-code is: 30306, 
UserID is: 3403, Gender is: M,  Occupation id is: 5, Zip-code is: 48342, 
UserID is: 3404, Gender is: M,  Occupation id is: 8, Zip-code is: 95380, 
UserID is: 3405, Gender is: M,  Occupation id is: 14, Zip-code is: 92084, 
UserID is: 3406, Gender is: F,  Occupation id is: 7, Zip-code is: 85214, 
UserID is: 3407, Gender is: F,  Occupation id is: 5, Zip-code is: 60050, 
UserID is: 3408, Gender is: M,  Occupation id is: 17, Zip-code is: 14830, 
UserID is: 3409, Gender is: M,  Occupation id is: 4, Zip-code is: 48127, 
UserID is: 3410, Gender is: M,  Occupation id is: 1, Zip-code is: 20653, 
UserID is: 3411, Gender is: M,  Occupation id is: 4, Zip-code is: 02139, 
UserID is: 3412, Gender is: M,  Occupation id is: 18, Zip-code is: 85213, 
UserID is: 3413, Gender is: F,  Occupation id is: 17, Zip-code is: 92084, 
UserID is: 3414, Gender is: M,  Occupation id is: 17, Zip-code is: 75146, 
UserID is: 3415, Gender is: M,  Occupation id is: 7, Zip-code is: 80129, 
UserID is: 3416, Gender is: M,  Occupation id is: 12, Zip-code is: 20850, 
UserID is: 3417, Gender is: F,  Occupation id is: 2, Zip-code is: 14616, 
UserID is: 3418, Gender is: F,  Occupation id is: 3, Zip-code is: 22305, 
UserID is: 3419, Gender is: M,  Occupation id is: 1, Zip-code is: 16801, 
UserID is: 3420, Gender is: F,  Occupation id is: 7, Zip-code is: 48105, 
UserID is: 3421, Gender is: M,  Occupation id is: 7, Zip-code is: 94501, 
UserID is: 3422, Gender is: M,  Occupation id is: 5, Zip-code is: 43221, 
UserID is: 3423, Gender is: M,  Occupation id is: 7, Zip-code is: 84088, 
UserID is: 3424, Gender is: M,  Occupation id is: 6, Zip-code is: 92111, 
UserID is: 3425, Gender is: M,  Occupation id is: 20, Zip-code is: 48135, 
UserID is: 3426, Gender is: M,  Occupation id is: 20, Zip-code is: 90046, 
UserID is: 3427, Gender is: M,  Occupation id is: 14, Zip-code is: 78267, 
UserID is: 3428, Gender is: M,  Occupation id is: 1, Zip-code is: 47933, 
UserID is: 3429, Gender is: F,  Occupation id is: 7, Zip-code is: 94602, 
UserID is: 3430, Gender is: F,  Occupation id is: 1, Zip-code is: 15208, 
UserID is: 3431, Gender is: F,  Occupation id is: 6, Zip-code is: 48867, 
UserID is: 3432, Gender is: M,  Occupation id is: 12, Zip-code is: 27410, 
UserID is: 3433, Gender is: M,  Occupation id is: 12, Zip-code is: 55113, 
UserID is: 3434, Gender is: M,  Occupation id is: 4, Zip-code is: 48867, 
UserID is: 3435, Gender is: M,  Occupation id is: 1, Zip-code is: 48867, 
UserID is: 3436, Gender is: M,  Occupation id is: 0, Zip-code is: 98503, 
UserID is: 3437, Gender is: F,  Occupation id is: 0, Zip-code is: 37203, 
UserID is: 3438, Gender is: F,  Occupation id is: 0, Zip-code is: 78735, 
UserID is: 3439, Gender is: M,  Occupation id is: 17, Zip-code is: 76116, 
UserID is: 3440, Gender is: M,  Occupation id is: 17, Zip-code is: 32822, 
UserID is: 3441, Gender is: F,  Occupation id is: 14, Zip-code is: 94109, 
UserID is: 3442, Gender is: M,  Occupation id is: 12, Zip-code is: 20878, 
UserID is: 3443, Gender is: F,  Occupation id is: 17, Zip-code is: 48219, 
UserID is: 3444, Gender is: M,  Occupation id is: 14, Zip-code is: 33401, 
UserID is: 3445, Gender is: F,  Occupation id is: 20, Zip-code is: 92009, 
UserID is: 3446, Gender is: M,  Occupation id is: 7, Zip-code is: 30620, 
UserID is: 3447, Gender is: M,  Occupation id is: 12, Zip-code is: 94131, 
UserID is: 3448, Gender is: F,  Occupation id is: 3, Zip-code is: 60640, 
UserID is: 3449, Gender is: M,  Occupation id is: 14, Zip-code is: 02142, 
UserID is: 3450, Gender is: M,  Occupation id is: 5, Zip-code is: 78251, 
UserID is: 3451, Gender is: F,  Occupation id is: 11, Zip-code is: 94117, 
UserID is: 3452, Gender is: M,  Occupation id is: 14, Zip-code is: 07702, 
UserID is: 3453, Gender is: M,  Occupation id is: 7, Zip-code is: 07981, 
UserID is: 3454, Gender is: M,  Occupation id is: 0, Zip-code is: 92122, 
UserID is: 3455, Gender is: F,  Occupation id is: 0, Zip-code is: 07701, 
UserID is: 3456, Gender is: M,  Occupation id is: 17, Zip-code is: 54401, 
UserID is: 3457, Gender is: M,  Occupation id is: 20, Zip-code is: 19083, 
UserID is: 3458, Gender is: M,  Occupation id is: 0, Zip-code is: 02131, 
UserID is: 3459, Gender is: M,  Occupation id is: 4, Zip-code is: 76266, 
UserID is: 3460, Gender is: M,  Occupation id is: 4, Zip-code is: 10012, 
UserID is: 3461, Gender is: M,  Occupation id is: 0, Zip-code is: 95409, 
UserID is: 3462, Gender is: F,  Occupation id is: 4, Zip-code is: 73160, 
UserID is: 3463, Gender is: M,  Occupation id is: 15, Zip-code is: 80301, 
UserID is: 3464, Gender is: F,  Occupation id is: 14, Zip-code is: 78251, 
UserID is: 3465, Gender is: M,  Occupation id is: 14, Zip-code is: 45383, 
UserID is: 3466, Gender is: M,  Occupation id is: 14, Zip-code is: 94306, 
UserID is: 3467, Gender is: M,  Occupation id is: 14, Zip-code is: 55421, 
UserID is: 3468, Gender is: M,  Occupation id is: 20, Zip-code is: 94546, 
UserID is: 3469, Gender is: M,  Occupation id is: 17, Zip-code is: 02176, 
UserID is: 3470, Gender is: M,  Occupation id is: 17, Zip-code is: 49887, 
UserID is: 3471, Gender is: M,  Occupation id is: 4, Zip-code is: 80302, 
UserID is: 3472, Gender is: M,  Occupation id is: 6, Zip-code is: 33156, 
UserID is: 3473, Gender is: F,  Occupation id is: 16, Zip-code is: 02472, 
UserID is: 3474, Gender is: M,  Occupation id is: 11, Zip-code is: 10538, 
UserID is: 3475, Gender is: M,  Occupation id is: 14, Zip-code is: 33133, 
UserID is: 3476, Gender is: M,  Occupation id is: 0, Zip-code is: 44126, 
UserID is: 3477, Gender is: F,  Occupation id is: 1, Zip-code is: 10024, 
UserID is: 3478, Gender is: M,  Occupation id is: 7, Zip-code is: 10019, 
UserID is: 3479, Gender is: M,  Occupation id is: 4, Zip-code is: 78626, 
UserID is: 3480, Gender is: M,  Occupation id is: 0, Zip-code is: 59405, 
UserID is: 3481, Gender is: M,  Occupation id is: 4, Zip-code is: 94122, 
UserID is: 3482, Gender is: M,  Occupation id is: 17, Zip-code is: 08043, 
UserID is: 3483, Gender is: F,  Occupation id is: 7, Zip-code is: 30260, 
UserID is: 3484, Gender is: M,  Occupation id is: 4, Zip-code is: 28403, 
UserID is: 3485, Gender is: M,  Occupation id is: 0, Zip-code is: 94121, 
UserID is: 3486, Gender is: F,  Occupation id is: 0, Zip-code is: 98225, 
UserID is: 3487, Gender is: M,  Occupation id is: 4, Zip-code is: 60611, 
UserID is: 3488, Gender is: M,  Occupation id is: 17, Zip-code is: 80228, 
UserID is: 3489, Gender is: M,  Occupation id is: 4, Zip-code is: 60201, 
UserID is: 3490, Gender is: M,  Occupation id is: 0, Zip-code is: 74136, 
UserID is: 3491, Gender is: M,  Occupation id is: 16, Zip-code is: 28542, 
UserID is: 3492, Gender is: M,  Occupation id is: 7, Zip-code is: 77005, 
UserID is: 3493, Gender is: M,  Occupation id is: 17, Zip-code is: 61350, 
UserID is: 3494, Gender is: M,  Occupation id is: 1, Zip-code is: 28607, 
UserID is: 3495, Gender is: M,  Occupation id is: 4, Zip-code is: 94608, 
UserID is: 3496, Gender is: M,  Occupation id is: 5, Zip-code is: 92867, 
UserID is: 3497, Gender is: F,  Occupation id is: 2, Zip-code is: 94109, 
UserID is: 3498, Gender is: M,  Occupation id is: 17, Zip-code is: 28052, 
UserID is: 3499, Gender is: M,  Occupation id is: 3, Zip-code is: 77006, 
UserID is: 3500, Gender is: M,  Occupation id is: 7, Zip-code is: 20650, 
UserID is: 3501, Gender is: F,  Occupation id is: 7, Zip-code is: 30309, 
UserID is: 3502, Gender is: F,  Occupation id is: 7, Zip-code is: 80503, 
UserID is: 3503, Gender is: M,  Occupation id is: 4, Zip-code is: 59715, 
UserID is: 3504, Gender is: M,  Occupation id is: 7, Zip-code is: 02215, 
UserID is: 3505, Gender is: F,  Occupation id is: 15, Zip-code is: 55455, 
UserID is: 3506, Gender is: M,  Occupation id is: 12, Zip-code is: 80503, 
UserID is: 3507, Gender is: M,  Occupation id is: 0, Zip-code is: 02472, 
UserID is: 3508, Gender is: M,  Occupation id is: 4, Zip-code is: 02151, 
UserID is: 3509, Gender is: M,  Occupation id is: 4, Zip-code is: 02115, 
UserID is: 3510, Gender is: F,  Occupation id is: 4, Zip-code is: 02142, 
UserID is: 3511, Gender is: M,  Occupation id is: 0, Zip-code is: 88004, 
UserID is: 3512, Gender is: M,  Occupation id is: 17, Zip-code is: 02140, 
UserID is: 3513, Gender is: M,  Occupation id is: 16, Zip-code is: 01890, 
UserID is: 3514, Gender is: M,  Occupation id is: 12, Zip-code is: 30318, 
UserID is: 3515, Gender is: M,  Occupation id is: 3, Zip-code is: 55042, 
UserID is: 3516, Gender is: M,  Occupation id is: 4, Zip-code is: 42101, 
UserID is: 3517, Gender is: M,  Occupation id is: 12, Zip-code is: 53713, 
UserID is: 3518, Gender is: F,  Occupation id is: 7, Zip-code is: 11215, 
UserID is: 3519, Gender is: F,  Occupation id is: 14, Zip-code is: 11215, 
UserID is: 3520, Gender is: M,  Occupation id is: 0, Zip-code is: 40515, 
UserID is: 3521, Gender is: M,  Occupation id is: 0, Zip-code is: 53213, 
UserID is: 3522, Gender is: M,  Occupation id is: 0, Zip-code is: 97469, 
UserID is: 3523, Gender is: M,  Occupation id is: 7, Zip-code is: 53404, 
UserID is: 3524, Gender is: F,  Occupation id is: 0, Zip-code is: 83355, 
UserID is: 3525, Gender is: F,  Occupation id is: 4, Zip-code is: 02142, 
UserID is: 3526, Gender is: M,  Occupation id is: 2, Zip-code is: 62263-3004, 
UserID is: 3527, Gender is: M,  Occupation id is: 0, Zip-code is: 53213, 
UserID is: 3528, Gender is: M,  Occupation id is: 5, Zip-code is: 41144, 
UserID is: 3529, Gender is: F,  Occupation id is: 1, Zip-code is: 97361, 
UserID is: 3530, Gender is: M,  Occupation id is: 0, Zip-code is: 77058, 
UserID is: 3531, Gender is: F,  Occupation id is: 11, Zip-code is: 55409, 
UserID is: 3532, Gender is: F,  Occupation id is: 14, Zip-code is: 10028, 
UserID is: 3533, Gender is: M,  Occupation id is: 2, Zip-code is: 55344, 
UserID is: 3534, Gender is: M,  Occupation id is: 17, Zip-code is: 68506, 
UserID is: 3535, Gender is: M,  Occupation id is: 18, Zip-code is: 77630, 
UserID is: 3536, Gender is: M,  Occupation id is: 4, Zip-code is: 57103, 
UserID is: 3537, Gender is: M,  Occupation id is: 10, Zip-code is: 97402, 
UserID is: 3538, Gender is: M,  Occupation id is: 0, Zip-code is: 40504, 
UserID is: 3539, Gender is: F,  Occupation id is: 4, Zip-code is: 77006, 
UserID is: 3540, Gender is: M,  Occupation id is: 17, Zip-code is: 57106, 
UserID is: 3541, Gender is: M,  Occupation id is: 3, Zip-code is: 02494, 
UserID is: 3542, Gender is: M,  Occupation id is: 15, Zip-code is: 14803, 
UserID is: 3543, Gender is: M,  Occupation id is: 17, Zip-code is: 60659, 
UserID is: 3544, Gender is: F,  Occupation id is: 4, Zip-code is: 92507, 
UserID is: 3545, Gender is: M,  Occupation id is: 12, Zip-code is: 92507, 
UserID is: 3546, Gender is: M,  Occupation id is: 20, Zip-code is: 41706, 
UserID is: 3547, Gender is: M,  Occupation id is: 16, Zip-code is: 94108, 
UserID is: 3548, Gender is: M,  Occupation id is: 7, Zip-code is: 92965, 
UserID is: 3549, Gender is: F,  Occupation id is: 7, Zip-code is: 60137, 
UserID is: 3550, Gender is: M,  Occupation id is: 5, Zip-code is: 55447, 
UserID is: 3551, Gender is: F,  Occupation id is: 0, Zip-code is: 98374, 
UserID is: 3552, Gender is: F,  Occupation id is: 2, Zip-code is: 02879, 
UserID is: 3553, Gender is: M,  Occupation id is: 16, Zip-code is: 61600, 
UserID is: 3554, Gender is: M,  Occupation id is: 15, Zip-code is: 15203, 
UserID is: 3555, Gender is: M,  Occupation id is: 7, Zip-code is: 55430, 
UserID is: 3556, Gender is: M,  Occupation id is: 17, Zip-code is: 03038, 
UserID is: 3557, Gender is: M,  Occupation id is: 5, Zip-code is: 48185, 
UserID is: 3558, Gender is: M,  Occupation id is: 17, Zip-code is: 66044, 
UserID is: 3559, Gender is: M,  Occupation id is: 4, Zip-code is: 11364, 
UserID is: 3560, Gender is: F,  Occupation id is: 6, Zip-code is: 74105, 
UserID is: 3561, Gender is: M,  Occupation id is: 14, Zip-code is: 63304, 
UserID is: 3562, Gender is: F,  Occupation id is: 6, Zip-code is: 32812, 
UserID is: 3563, Gender is: M,  Occupation id is: 2, Zip-code is: 33133, 
UserID is: 3564, Gender is: M,  Occupation id is: 11, Zip-code is: 02169, 
UserID is: 3565, Gender is: M,  Occupation id is: 18, Zip-code is: 53572, 
UserID is: 3566, Gender is: M,  Occupation id is: 0, Zip-code is: 53818, 
UserID is: 3567, Gender is: M,  Occupation id is: 14, Zip-code is: 54915, 
UserID is: 3568, Gender is: M,  Occupation id is: 0, Zip-code is: 98503, 
UserID is: 3569, Gender is: F,  Occupation id is: 2, Zip-code is: 48823, 
UserID is: 3570, Gender is: M,  Occupation id is: 12, Zip-code is: 19050, 
UserID is: 3571, Gender is: M,  Occupation id is: 4, Zip-code is: 10044, 
UserID is: 3572, Gender is: M,  Occupation id is: 11, Zip-code is: 04287, 
UserID is: 3573, Gender is: M,  Occupation id is: 10, Zip-code is: 48867, 
UserID is: 3574, Gender is: F,  Occupation id is: 6, Zip-code is: 33314, 
UserID is: 3575, Gender is: M,  Occupation id is: 18, Zip-code is: 54915, 
UserID is: 3576, Gender is: M,  Occupation id is: 7, Zip-code is: 68046, 
UserID is: 3577, Gender is: F,  Occupation id is: 0, Zip-code is: 00231, 
UserID is: 3578, Gender is: M,  Occupation id is: 3, Zip-code is: 96714, 
UserID is: 3579, Gender is: M,  Occupation id is: 0, Zip-code is: 32219, 
UserID is: 3580, Gender is: F,  Occupation id is: 3, Zip-code is: 32219, 
UserID is: 3581, Gender is: M,  Occupation id is: 1, Zip-code is: 57382, 
UserID is: 3582, Gender is: F,  Occupation id is: 0, Zip-code is: 52405, 
UserID is: 3583, Gender is: F,  Occupation id is: 9, Zip-code is: 41075, 
UserID is: 3584, Gender is: M,  Occupation id is: 0, Zip-code is: 76543, 
UserID is: 3585, Gender is: M,  Occupation id is: 20, Zip-code is: 60640, 
UserID is: 3586, Gender is: M,  Occupation id is: 20, Zip-code is: 60640, 
UserID is: 3587, Gender is: M,  Occupation id is: 3, Zip-code is: 93611, 
UserID is: 3588, Gender is: M,  Occupation id is: 2, Zip-code is: 90068, 
UserID is: 3589, Gender is: F,  Occupation id is: 0, Zip-code is: 80010, 
UserID is: 3590, Gender is: F,  Occupation id is: 15, Zip-code is: 02115, 
UserID is: 3591, Gender is: M,  Occupation id is: 6, Zip-code is: 96158, 
UserID is: 3592, Gender is: F,  Occupation id is: 2, Zip-code is: 99701, 
UserID is: 3593, Gender is: F,  Occupation id is: 9, Zip-code is: 53719, 
UserID is: 3594, Gender is: M,  Occupation id is: 0, Zip-code is: 02322, 
UserID is: 3595, Gender is: M,  Occupation id is: 0, Zip-code is: 85024, 
UserID is: 3596, Gender is: F,  Occupation id is: 4, Zip-code is: 19104, 
UserID is: 3597, Gender is: M,  Occupation id is: 17, Zip-code is: 55446, 
UserID is: 3598, Gender is: M,  Occupation id is: 1, Zip-code is: 90210, 
UserID is: 3599, Gender is: M,  Occupation id is: 16, Zip-code is: 97378, 
UserID is: 3600, Gender is: M,  Occupation id is: 20, Zip-code is: 94506, 
UserID is: 3601, Gender is: F,  Occupation id is: 3, Zip-code is: 95405, 
UserID is: 3602, Gender is: M,  Occupation id is: 12, Zip-code is: 55443, 
UserID is: 3603, Gender is: F,  Occupation id is: 7, Zip-code is: 78704, 
UserID is: 3604, Gender is: F,  Occupation id is: 10, Zip-code is: 02879, 
UserID is: 3605, Gender is: M,  Occupation id is: 12, Zip-code is: 60640, 
UserID is: 3606, Gender is: F,  Occupation id is: 15, Zip-code is: 02445, 
UserID is: 3607, Gender is: M,  Occupation id is: 17, Zip-code is: 32506, 
UserID is: 3608, Gender is: F,  Occupation id is: 9, Zip-code is: 02879, 
UserID is: 3609, Gender is: F,  Occupation id is: 17, Zip-code is: 48239, 
UserID is: 3610, Gender is: M,  Occupation id is: 6, Zip-code is: 30064, 
UserID is: 3611, Gender is: M,  Occupation id is: 2, Zip-code is: 84321, 
UserID is: 3612, Gender is: M,  Occupation id is: 14, Zip-code is: 29609, 
UserID is: 3613, Gender is: M,  Occupation id is: 0, Zip-code is: 37205, 
UserID is: 3614, Gender is: M,  Occupation id is: 0, Zip-code is: 45458, 
UserID is: 3615, Gender is: M,  Occupation id is: 17, Zip-code is: 76028, 
UserID is: 3616, Gender is: M,  Occupation id is: 0, Zip-code is: 33759, 
UserID is: 3617, Gender is: M,  Occupation id is: 7, Zip-code is: 49034, 
UserID is: 3618, Gender is: M,  Occupation id is: 17, Zip-code is: 22657, 
